,0
30288,355.227
30289,228.240
30290,249.292
30291,234.255
30292,200.234
30293,267.253
30294,178.275
30295,268.248
30296,247.235
30297,436.229
30298,295.252
30299,218.239
30300,260.288
30301,161.273
30302,245.294
30303,177.265
30304,221.283
30305,178.273
30306,231.276
30307,235.237
30308,246.267
30309,187.252
30310,315.225
30311,251.217
30312,235.273
30313,639.179
30314,221.245
30315,216.279
30316,269.263
30317,206.239
30318,265.262
30319,303.223
30320,240.229
30321,144.282
30322,631.220
30323,187.251
30324,196.260
30325,243.250
30326,168.265
30327,190.266
30328,242.261
30329,301.244
30330,235.239
30331,280.236
30332,286.244
30333,352.180
30334,255.262
30335,257.230
30336,200.263
30337,204.280
30338,225.247
30339,201.256
30340,346.235
30341,204.276
30342,242.256
30343,245.225
30344,169.276
30345,255.266
30346,283.230
30347,224.280
30348,246.271
30349,230.252
30350,238.268
30351,248.262
30352,233.269
30353,244.254
30354,266.248
30355,240.249
30356,283.246
30357,199.268
30358,312.220
30359,249.248
30360,234.255
30361,358.243
30362,167.279
30363,246.258
30364,204.247
30365,335.239
30366,278.239
30367,290.239
30368,271.259
30369,333.242
30370,241.218
30371,233.294
30372,267.247
30373,292.251
30374,285.238
30375,255.245
30376,253.256
30377,239.239
30378,303.219
30379,158.279
30380,297.240
30381,317.234
30382,182.253
30383,201.237
30384,296.258
30385,219.261
30386,210.246
30387,285.255
30388,249.256
30389,253.229
30390,283.233
30391,235.278
30392,251.257
30393,184.252
30394,680.207
30395,189.269
30396,308.236
30397,348.187
30398,283.237
30399,221.225
30400,288.231
30401,296.241
30402,151.276
30403,324.228
30404,278.249
30405,202.262
30406,228.274
30407,241.225
30408,262.268
30409,348.180
30410,338.237
30411,212.240
30412,336.230
30413,176.268
30414,302.230
30415,261.232
30416,315.245
30417,226.227
30418,224.283
30419,194.264
30420,231.251
30421,303.254
30422,298.256
30423,231.222
30424,283.250
30425,222.252
30426,219.276
30427,306.245
30428,332.239
30429,257.260
30430,190.253
30431,214.233
30432,255.246
30433,232.265
30434,577.245
30435,235.277
30436,175.259
30437,154.274
30438,455.225
30439,150.275
30440,228.262
30441,316.229
30442,188.261
30443,343.221
30444,277.240
30445,250.268
30446,254.245
30447,247.255
30448,205.241
30449,223.237
30450,226.266
30451,321.241
30452,207.262
30453,255.218
30454,248.220
30455,320.230
30456,216.236
30457,299.230
30458,194.258
30459,159.270
30460,233.261
30461,232.231
30462,259.284
30463,224.245
30464,231.238
30465,600.241
30466,313.249
30467,204.282
30468,170.264
30469,236.247
30470,229.235
30471,303.248
30472,178.266
30473,269.257
30474,220.251
30475,236.260
30476,238.269
30477,294.251
30478,318.279
30479,217.251
30480,273.243
30481,289.240
30482,347.232
30483,238.255
30484,257.268
30485,267.258
30486,247.232
30487,252.218
30488,196.267
30489,195.257
30490,239.254
30491,192.265
30492,200.273
30493,334.227
30494,242.217
30495,179.258
30496,183.267
30497,235.216
30498,028.179
30499,268.284
30500,250.269
30501,238.256
30502,348.226
30503,330.227
30504,288.233
30505,259.231
30506,166.281
30507,245.264
30508,197.260
30509,289.229
30510,280.252
30511,190.265
30512,160.277
30513,232.228
30514,330.225
30515,228.238
30516,195.256
30517,273.271
30518,311.247
30519,217.250
30520,277.267
30521,158.269
30522,271.254
30523,228.220
30524,213.256
30525,293.245
30526,216.249
30527,288.254
30528,222.249
30529,311.248
30530,376.253
30531,214.224
30532,186.264
30533,320.238
30534,292.259
30535,223.239
30536,170.267
30537,244.258
30538,238.232
30539,201.249
30540,313.239
30541,235.279
30542,247.231
30543,270.244
30544,259.239
30545,235.244
30546,234.265
30547,248.261
30548,312.252
30549,228.257
30550,297.249
30551,180.258
30552,268.235
30553,223.222
30554,229.233
30555,227.268
30556,314.290
30557,174.259
30558,327.230
30559,232.247
30560,162.272
30561,173.275
30562,321.234
30563,296.248
30564,277.247
30565,218.242
30566,160.283
30567,243.287
30568,217.262
30569,322.227
30570,247.254
30571,242.253
30572,208.275
30573,220.250
30574,263.240
30575,227.255
30576,191.242
30577,233.276
30578,226.242
30579,260.261
30580,239.240
30581,222.238
30582,296.253
30583,312.240
30584,330.222
30585,215.241
30586,206.264
30587,329.242
30588,200.235
30589,233.233
30590,225.228
30591,291.250
30592,197.264
30593,343.227
30594,213.252
30595,197.279
30596,246.215
30597,277.250
30598,255.259
30599,257.232
30600,301.256
30601,359.182
30602,268.240
30603,176.279
30604,295.246
30605,221.246
30606,237.240
30607,293.238
30608,313.238
30609,194.258
30610,276.240
30611,274.270
30612,162.269
30613,301.255
30614,262.262
30615,337.219
30616,273.247
30617,193.268
30618,352.231
30619,348.223
30620,177.273
30621,240.274
30622,223.283
30623,247.248
30624,234.265
30625,223.223
30626,351.223
30627,452.239
30628,303.229
30629,206.282
30630,231.219
30631,344.230
30632,299.243
30633,206.260
30634,323.218
30635,253.277
30636,155.277
30637,210.243
30638,686.179
30639,235.244
30640,324.228
30641,155.276
30642,286.254
30643,252.248
30644,210.237
30645,252.245
30646,200.249
30647,215.262
30648,221.251
30649,288.256
30650,268.247
30651,217.271
30652,217.250
30653,202.246
30654,225.267
30655,279.258
30656,314.248
30657,242.245
30658,261.215
30659,196.238
30660,290.239
30661,257.238
30662,228.282
30663,318.244
30664,435.248
30665,283.239
30666,246.234
30667,285.238
30668,188.258
30669,249.238
30670,188.250
30671,240.265
30672,215.268
30673,213.275
30674,349.184
30675,297.215
30676,142.280
30677,232.220
30678,273.241
30679,241.257
30680,248.258
30681,210.278
30682,301.241
30683,000.226
30684,182.269
30685,165.282
30686,302.250
30687,643.180
30688,198.265
30689,228.255
30690,180.257
30691,287.297
30692,283.252
30693,350.268
30694,264.234
30695,315.245
30696,313.253
30697,297.250
30698,220.279
30699,245.225
30700,225.255
30701,206.244
30702,318.240
30703,270.257
30704,222.276
30705,198.272
30706,168.266
30707,307.255
30708,311.251
30709,306.251
30710,218.237
30711,243.227
30712,218.274
30713,225.293
30714,255.289
30715,338.225
30716,274.247
30717,238.290
30718,324.242
30719,218.262
30720,402.247
30721,239.269
30722,267.254
30723,189.251
30724,247.219
30725,223.269
30726,165.272
30727,333.241
30728,279.246
30729,276.234
30730,291.257
30731,362.222
30732,236.239
30733,252.290
30734,295.243
30735,310.240
30736,291.261
30737,272.233
30738,181.272
30739,272.284
30740,204.240
30741,277.232
30742,307.221
30743,355.180
30744,333.239
30745,274.258
30746,277.282
30747,182.259
30748,280.256
30749,222.253
30750,217.234
30751,253.243
30752,164.265
30753,164.268
30754,160.282
30755,189.263
30756,264.238
30757,238.225
30758,302.246
30759,221.224
30760,215.241
30761,263.260
30762,300.225
30763,251.257
30764,205.268
30765,285.250
30766,218.237
30767,208.247
30768,198.238
30769,297.230
30770,253.291
30771,203.244
30772,180.263
30773,269.268
30774,337.238
30775,215.275
30776,255.265
30777,359.225
30778,213.253
30779,236.269
30780,291.254
30781,257.259
30782,190.268
30783,245.241
30784,219.278
30785,222.229
30786,350.180
30787,253.245
30788,328.221
30789,186.257
30790,070.192
30791,253.240
30792,259.258
30793,249.242
30794,279.247
30795,247.229
30796,190.252
30797,214.242
30798,201.285
30799,218.248
30800,245.245
30801,199.253
30802,212.238
30803,666.181
30804,192.263
30805,250.291
30806,244.252
30807,153.272
30808,287.236
30809,307.246
30810,200.267
30811,268.263
30812,027.197
30813,359.267
30814,248.244
30815,330.241
30816,183.271
30817,198.268
30818,344.229
30819,196.269
30820,304.244
30821,340.235
30822,307.248
30823,203.267
30824,204.234
30825,154.282
30826,197.239
30827,179.276
30828,217.266
30829,248.268
30830,321.246
30831,224.254
30832,326.241
30833,194.266
30834,293.243
30835,257.233
30836,260.281
30837,350.231
30838,352.268
30839,224.281
30840,199.264
30841,185.291
30842,271.242
30843,306.244
30844,228.271
30845,226.282
30846,187.278
30847,152.282
30848,194.263
30849,012.180
30850,244.261
30851,206.259
30852,180.268
30853,229.262
30854,216.262
30855,189.272
30856,243.288
30857,263.245
30858,291.245
30859,232.256
30860,204.252
30861,289.250
30862,217.230
30863,247.285
30864,160.268
30865,211.236
30866,325.225
30867,309.245
30868,005.216
30869,256.240
30870,202.266
30871,257.261
30872,242.294
30873,244.269
30874,230.258
30875,315.227
30876,379.259
30877,186.265
30878,315.248
30879,201.246
30880,325.226
30881,261.282
30882,205.237
30883,329.221
30884,271.238
30885,195.265
30886,156.274
30887,284.244
30888,256.215
30889,238.289
30890,272.261
30891,210.267
30892,299.257
30893,211.236
30894,266.230
30895,265.254
30896,233.246
30897,339.239
30898,213.252
30899,189.262
30900,292.240
30901,218.280
30902,296.246
30903,297.240
30904,334.239
30905,197.260
30906,225.243
30907,266.250
30908,162.271
30909,280.230
30910,268.281
30911,231.262
30912,271.283
30913,202.245
30914,272.252
30915,232.240
30916,344.226
30917,264.268
30918,282.246
30919,329.244
30920,226.233
30921,264.268
30922,228.295
30923,343.229
30924,273.236
30925,206.262
30926,148.276
30927,272.249
30928,212.240
30929,216.253
30930,349.255
30931,308.243
30932,298.246
30933,275.247
30934,068.186
30935,201.245
30936,190.283
30937,221.247
30938,164.282
30939,325.219
30940,234.243
30941,363.220
30942,233.275
30943,201.242
30944,371.181
30945,296.242
30946,192.257
30947,320.218
30948,247.240
30949,273.258
30950,318.241
30951,258.242
30952,262.261
30953,229.256
30954,239.262
30955,208.229
30956,271.272
30957,351.229
30958,210.268
30959,209.229
30960,336.236
30961,240.250
30962,202.237
30963,306.245
30964,268.285
30965,262.283
30966,184.260
30967,256.268
30968,285.239
30969,312.241
30970,215.255
30971,157.280
30972,223.282
30973,036.185
30974,196.255
30975,237.222
30976,213.277
30977,241.243
30978,172.276
30979,224.221
30980,366.219
30981,255.260
30982,328.226
30983,217.266
30984,210.238
30985,231.234
30986,220.247
30987,307.227
30988,303.252
30989,264.232
30990,248.260
30991,224.231
30992,297.235
30993,328.239
30994,467.227
30995,150.283
30996,213.230
30997,261.239
30998,254.266
30999,217.239
31000,187.260
31001,182.271
31002,593.243
31003,232.223
31004,244.242
31005,256.230
31006,303.226
31007,258.260
31008,290.242
31009,329.232
31010,154.280
31011,311.241
31012,265.244
31013,217.283
31014,393.245
31015,301.255
31016,239.246
31017,204.238
31018,324.219
31019,231.247
31020,221.278
31021,349.222
31022,318.224
31023,305.249
31024,254.276
31025,348.183
31026,202.282
31027,267.255
31028,312.253
31029,243.241
31030,235.269
31031,212.264
31032,285.249
31033,179.256
31034,353.257
31035,285.238
31036,199.242
31037,199.248
31038,226.230
31039,253.250
31040,261.254
31041,246.215
31042,372.184
31043,173.271
31044,222.278
31045,282.239
31046,239.230
31047,236.275
31048,332.237
31049,243.240
31050,180.266
31051,339.238
31052,657.193
31053,223.268
31054,277.234
31055,321.238
31056,280.244
31057,246.216
31058,296.252
31059,214.264
31060,185.266
31061,362.218
31062,163.270
31063,155.277
31064,244.255
31065,595.241
31066,253.269
31067,266.235
31068,348.183
31069,229.221
31070,229.295
31071,187.266
31072,208.251
31073,321.249
31074,224.261
31075,202.249
31076,259.246
31077,304.239
31078,330.223
31079,270.244
31080,196.267
31081,189.255
31082,202.270
31083,251.245
31084,253.236
31085,308.246
31086,237.278
31087,289.250
31088,224.251
31089,200.249
31090,161.271
31091,337.241
31092,222.246
31093,203.231
31094,242.250
31095,262.255
31096,200.263
31097,232.266
31098,323.243
31099,349.219
31100,182.261
31101,207.250
31102,595.241
31103,234.278
31104,226.253
31105,208.272
31106,263.264
31107,219.245
31108,269.249
31109,197.244
31110,208.264
31111,224.226
31112,245.243
31113,227.219
31114,224.238
31115,232.219
31116,240.243
31117,238.247
31118,273.249
31119,244.239
31120,271.229
31121,252.218
31122,258.244
31123,198.246
31124,235.222
31125,320.240
31126,293.228
31127,209.250
31128,189.242
31129,151.273
31130,289.246
31131,225.267
31132,335.239
31133,208.264
31134,196.266
31135,175.263
31136,328.241
31137,235.225
31138,208.248
31139,255.261
31140,286.234
31141,635.191
31142,203.281
31143,211.274
31144,229.279
31145,197.255
31146,242.261
31147,266.286
31148,187.263
31149,676.183
31150,228.242
31151,225.259
31152,279.252
31153,227.269
31154,233.216
31155,259.238
31156,665.181
31157,187.263
31158,214.269
31159,265.239
31160,277.248
31161,296.232
31162,194.270
31163,192.249
31164,237.263
31165,228.256
31166,180.262
31167,293.243
31168,267.249
31169,252.279
31170,253.254
31171,188.278
31172,424.243
31173,318.231
31174,254.214
31175,355.180
31176,295.248
31177,204.239
31178,277.244
31179,279.256
31180,269.280
31181,297.258
31182,197.277
31183,227.294
31184,261.252
31185,277.243
31186,192.241
31187,230.269
31188,299.224
31189,244.237
31190,283.230
31191,215.281
31192,245.251
31193,229.256
31194,197.246
31195,253.243
31196,264.264
31197,248.256
31198,265.245
31199,218.268
31200,160.280
31201,208.270
31202,307.255
31203,328.241
31204,344.227
31205,237.254
31206,279.283
31207,315.252
31208,244.247
31209,240.252
31210,178.265
31211,286.248
31212,286.253
31213,168.279
31214,297.243
31215,216.261
31216,191.255
31217,235.220
31218,246.257
31219,262.280
31220,254.247
31221,295.252
31222,198.235
31223,166.276
31224,322.229
31225,669.183
31226,278.245
31227,680.185
31228,251.244
31229,226.277
31230,280.243
31231,302.252
31232,298.242
31233,175.273
31234,282.234
31235,226.243
31236,189.241
31237,215.272
31238,222.235
31239,320.232
31240,156.283
31241,249.249
31242,189.244
31243,306.228
31244,213.242
31245,329.240
31246,169.264
31247,229.272
31248,227.252
31249,320.248
31250,284.249
31251,144.278
31252,159.282
31253,213.258
31254,336.264
31255,207.276
31256,241.258
31257,242.247
31258,196.247
31259,269.229
31260,295.254
31261,204.266
31262,203.271
31263,241.253
31264,257.247
31265,270.246
31266,294.237
31267,178.261
31268,248.224
31269,236.269
31270,248.241
31271,279.243
31272,199.268
31273,265.257
31274,230.267
31275,237.247
31276,327.221
31277,219.258
31278,261.240
31279,210.238
31280,306.246
31281,244.239
31282,332.234
31283,270.246
31284,177.256
31285,288.230
31286,315.227
31287,217.262
31288,302.249
31289,189.261
31290,081.179
31291,204.279
31292,275.238
31293,268.235
31294,266.272
31295,000.184
31296,339.263
31297,163.268
31298,192.274
31299,279.256
31300,234.271
31301,194.252
31302,167.276
31303,271.265
31304,187.272
31305,353.227
31306,294.227
31307,265.235
31308,293.234
31309,294.232
31310,303.238
31311,182.260
31312,220.262
31313,207.238
31314,266.253
31315,276.262
31316,233.259
31317,335.225
31318,027.188
31319,283.262
31320,164.266
31321,227.267
31322,325.221
31323,204.275
31324,337.237
31325,263.255
31326,254.284
31327,210.244
31328,186.253
31329,226.281
31330,207.251
31331,170.273
31332,245.288
31333,283.261
31334,223.272
31335,206.238
31336,275.268
31337,284.247
31338,270.243
31339,318.250
31340,202.271
31341,215.279
31342,175.272
31343,306.240
31344,173.273
31345,309.245
31346,236.267
31347,163.274
31348,199.260
31349,259.251
31350,321.229
31351,253.287
31352,327.241
31353,338.229
31354,265.284
31355,365.244
31356,278.281
31357,294.238
31358,213.263
31359,229.247
31360,304.235
31361,215.277
31362,221.274
31363,193.249
31364,282.256
31365,274.281
31366,172.279
31367,211.283
31368,274.245
31369,218.258
31370,288.254
31371,283.241
31372,212.238
31373,275.261
31374,290.243
31375,212.223
31376,252.246
31377,298.245
31378,251.243
31379,275.261
31380,233.214
31381,235.237
31382,342.227
31383,354.228
31384,244.256
31385,256.288
31386,281.230
31387,264.273
31388,275.265
31389,181.262
31390,322.244
31391,253.266
31392,230.292
31393,248.251
31394,295.255
31395,210.272
31396,215.276
31397,315.243
31398,288.278
31399,206.235
31400,200.269
31401,310.251
31402,255.244
31403,271.234
31404,175.271
31405,262.230
31406,261.280
31407,241.235
31408,167.263
31409,162.280
31410,165.269
31411,249.252
31412,311.234
31413,316.224
31414,289.253
31415,290.259
31416,313.253
31417,058.209
31418,226.245
31419,256.254
31420,202.283
31421,187.244
31422,243.256
31423,298.254
31424,254.243
31425,247.246
31426,685.181
31427,290.247
31428,251.245
31429,319.237
31430,247.248
31431,267.250
31432,180.273
31433,059.179
31434,218.300
31435,249.235
31436,254.220
31437,224.249
31438,272.255
31439,242.287
31440,310.244
31441,237.259
31442,193.243
31443,230.267
31444,332.230
31445,244.252
31446,297.247
31447,192.251
31448,287.249
31449,220.268
31450,232.251
31451,213.266
31452,318.226
31453,628.225
31454,193.271
31455,213.249
31456,233.253
31457,224.278
31458,244.217
31459,227.269
31460,257.215
31461,248.214
31462,322.239
31463,232.267
31464,266.258
31465,222.277
31466,234.264
31467,296.257
31468,694.203
31469,323.247
31470,260.258
31471,241.287
31472,193.256
31473,226.279
31474,165.269
31475,240.252
31476,309.254
31477,206.233
31478,200.270
31479,273.261
31480,324.238
31481,239.257
31482,222.262
31483,233.240
31484,284.264
31485,257.259
31486,288.260
31487,196.263
31488,013.189
31489,230.251
31490,352.221
31491,258.246
31492,282.238
31493,213.265
31494,178.270
31495,214.249
31496,225.270
31497,211.268
31498,283.232
31499,216.260
31500,220.243
31501,187.250
31502,187.273
31503,184.253
31504,210.253
31505,268.256
31506,233.273
31507,222.265
31508,211.260
31509,339.263
31510,278.266
31511,189.246
31512,294.261
31513,253.266
31514,247.252
31515,267.268
31516,350.234
31517,273.245
31518,305.253
31519,252.243
31520,256.250
31521,280.263
31522,258.254
31523,231.247
31524,216.257
31525,326.221
31526,259.254
31527,229.247
31528,198.252
31529,258.277
31530,297.242
31531,183.265
31532,312.219
31533,233.227
31534,189.255
31535,169.263
31536,256.231
31537,273.255
31538,338.236
31539,046.224
31540,177.270
31541,029.217
31542,251.223
31543,186.273
31544,296.239
31545,239.229
31546,320.249
31547,253.247
31548,295.245
31549,251.271
31550,207.248
31551,271.270
31552,281.282
31553,209.264
31554,222.274
31555,260.238
31556,192.261
31557,344.234
31558,194.263
31559,301.229
31560,189.263
31561,238.276
31562,189.257
31563,294.249
31564,240.216
31565,355.228
31566,230.266
31567,323.243
31568,256.255
31569,406.250
31570,200.260
31571,319.224
31572,270.264
31573,214.252
31574,207.240
31575,665.195
31576,218.275
31577,220.256
31578,314.246
31579,299.240
31580,245.258
31581,343.235
31582,197.278
31583,197.241
31584,356.226
31585,220.255
31586,252.238
31587,336.238
31588,290.259
31589,198.261
31590,188.253
31591,178.267
31592,235.289
31593,258.243
31594,396.245
31595,219.253
31596,223.236
31597,218.263
31598,221.236
31599,233.246
31600,250.241
31601,314.241
31602,220.257
31603,186.261
31604,244.266
31605,218.279
31606,261.254
31607,260.264
31608,193.273
31609,224.295
31610,280.283
31611,235.255
31612,201.263
31613,269.272
31614,198.252
31615,195.257
31616,252.250
31617,185.254
31618,301.236
31619,245.290
31620,205.259
31621,230.268
31622,234.277
31623,217.250
31624,308.232
31625,206.244
31626,176.273
31627,224.270
31628,066.180
31629,201.273
31630,274.245
31631,161.283
31632,200.280
31633,228.223
31634,241.255
31635,265.267
31636,285.250
31637,189.275
31638,183.259
31639,219.253
31640,351.182
31641,235.249
31642,306.247
31643,351.226
31644,252.214
31645,319.230
31646,304.232
31647,153.272
31648,251.248
31649,196.249
31650,326.233
31651,251.256
31652,242.265
31653,201.244
31654,210.268
31655,309.231
31656,346.183
31657,242.226
31658,233.246
31659,449.238
31660,294.247
31661,298.250
31662,180.262
31663,262.246
31664,246.241
31665,302.242
31666,175.263
31667,210.273
31668,229.267
31669,328.243
31670,228.235
31671,227.259
31672,205.247
31673,292.241
31674,298.260
31675,268.234
31676,207.238
31677,636.208
31678,306.243
31679,244.260
31680,193.238
31681,251.266
31682,171.262
31683,235.218
31684,299.222
31685,227.251
31686,247.260
31687,193.250
31688,232.274
31689,230.256
31690,200.241
31691,324.222
31692,226.240
31693,244.250
31694,215.244
31695,158.273
31696,200.281
31697,234.244
31698,243.242
31699,206.256
31700,294.245
31701,283.232
31702,263.258
31703,244.290
31704,264.242
31705,324.225
31706,179.259
31707,249.243
31708,155.279
31709,716.192
31710,240.245
31711,290.246
31712,240.234
31713,211.244
31714,203.265
31715,205.281
31716,149.277
31717,338.229
31718,216.280
31719,317.242
31720,200.240
31721,300.232
31722,255.220
31723,220.260
31724,248.256
31725,267.257
31726,318.221
31727,205.246
31728,272.262
31729,246.249
31730,193.278
31731,317.247
31732,252.259
31733,216.253
31734,206.258
31735,187.269
31736,221.234
31737,239.238
31738,303.237
31739,243.261
31740,258.237
31741,227.222
31742,339.226
31743,221.242
31744,159.273
31745,236.273
31746,215.282
31747,232.226
31748,309.253
31749,304.238
31750,287.248
31751,296.217
31752,273.259
31753,225.222
31754,325.246
31755,185.269
31756,282.245
31757,263.266
31758,228.260
31759,278.252
31760,267.231
31761,250.238
31762,171.273
31763,210.247
31764,031.181
31765,250.284
31766,194.273
31767,359.250
31768,282.250
31769,221.281
31770,220.248
31771,300.254
31772,211.249
31773,273.249
31774,261.256
31775,242.258
31776,258.238
31777,244.253
31778,329.240
31779,209.249
31780,214.234
31781,289.254
31782,211.246
31783,242.224
31784,363.220
31785,169.270
31786,176.264
31787,332.230
31788,248.245
31789,289.264
31790,311.253
31791,257.245
31792,253.218
31793,308.226
31794,214.278
31795,285.234
31796,242.249
31797,265.243
31798,199.249
31799,256.277
31800,221.229
31801,283.255
31802,205.253
31803,248.229
31804,255.214
31805,308.230
31806,712.179
31807,277.251
31808,336.227
31809,297.260
31810,190.267
31811,281.240
31812,271.256
31813,300.239
31814,152.276
31815,223.295
31816,200.268
31817,271.264
31818,282.246
31819,220.246
31820,299.244
31821,288.249
31822,242.248
31823,224.273
31824,245.229
31825,281.241
31826,208.252
31827,183.254
31828,221.277
31829,232.229
31830,262.229
31831,313.239
31832,398.248
31833,263.247
31834,300.253
31835,255.251
31836,318.220
31837,356.220
31838,184.268
31839,029.194
31840,256.245
31841,298.226
31842,247.254
31843,233.226
31844,275.267
31845,270.282
31846,308.222
31847,273.282
31848,227.262
31849,323.237
31850,175.272
31851,223.225
31852,205.266
31853,225.272
31854,289.246
31855,228.247
31856,315.227
31857,308.243
31858,289.280
31859,282.231
31860,299.248
31861,199.267
31862,463.226
31863,324.243
31864,176.272
31865,232.237
31866,327.243
31867,317.227
31868,294.253
31869,219.247
31870,261.242
31871,236.247
31872,222.263
31873,196.258
31874,287.233
31875,241.263
31876,173.274
31877,298.254
31878,230.257
31879,191.265
31880,326.237
31881,252.283
31882,303.251
31883,283.238
31884,264.250
31885,224.247
31886,295.256
31887,301.258
31888,199.248
31889,223.259
31890,311.247
31891,270.253
31892,224.235
31893,134.283
31894,220.247
31895,289.262
31896,675.204
31897,265.266
31898,186.279
31899,257.274
31900,193.243
31901,232.266
31902,229.252
31903,222.244
31904,243.253
31905,313.229
31906,211.257
31907,299.256
31908,282.230
31909,305.242
31910,181.268
31911,245.259
31912,254.232
31913,293.239
31914,196.256
31915,332.231
31916,262.243
31917,242.241
31918,286.237
31919,218.243
31920,236.293
31921,259.259
31922,326.253
31923,168.264
31924,192.275
31925,229.247
31926,242.248
31927,311.252
31928,279.262
31929,308.223
31930,204.254
31931,195.265
31932,250.242
31933,304.234
31934,247.220
31935,262.260
31936,190.264
31937,216.274
31938,313.243
31939,280.251
31940,363.221
31941,258.230
31942,274.242
31943,218.282
31944,210.239
31945,202.243
31946,236.249
31947,262.236
31948,228.264
31949,220.254
31950,252.286
31951,171.269
31952,193.252
31953,353.220
31954,286.247
31955,232.257
31956,216.231
31957,186.257
31958,284.240
31959,232.246
31960,271.248
31961,176.267
31962,238.226
31963,158.275
31964,168.272
31965,296.217
31966,263.231
31967,228.247
31968,249.247
31969,231.216
31970,254.215
31971,176.266
31972,310.248
31973,148.277
31974,460.216
31975,207.233
31976,248.250
31977,311.240
31978,196.259
31979,276.264
31980,263.242
31981,285.243
31982,208.244
31983,230.263
31984,061.187
31985,163.272
31986,153.274
31987,222.252
31988,306.226
31989,254.242
31990,243.261
31991,155.274
31992,198.249
31993,208.252
31994,289.264
31995,249.241
31996,159.278
31997,280.239
31998,227.263
31999,214.233
32000,276.241
32001,236.227
32002,311.242
32003,267.273
32004,212.262
32005,157.270
32006,231.256
32007,153.274
32008,222.242
32009,259.215
32010,306.222
32011,195.238
32012,177.276
32013,255.260
32014,230.216
32015,259.256
32016,258.205
32017,324.238
32018,304.252
32019,667.182
32020,161.271
32021,270.271
32022,244.219
32023,254.256
32024,267.249
32025,288.239
32026,155.271
32027,198.251
32028,241.252
32029,233.248
32030,195.261
32031,168.271
32032,192.269
32033,241.258
32034,216.243
32035,256.290
32036,233.221
32037,302.247
32038,215.239
32039,237.250
32040,212.256
32041,253.255
32042,175.274
32043,207.258
32044,072.185
32045,233.232
32046,218.233
32047,204.251
32048,271.254
32049,193.262
32050,231.228
32051,322.236
32052,168.280
32053,150.277
32054,224.245
32055,245.243
32056,151.280
32057,256.243
32058,343.218
32059,238.236
32060,324.243
32061,239.257
32062,209.265
32063,255.257
32064,264.255
32065,223.282
32066,261.248
32067,219.249
32068,256.287
32069,319.226
32070,210.262
32071,248.262
32072,179.278
32073,191.268
32074,217.236
32075,188.267
32076,244.236
32077,265.272
32078,162.281
32079,220.281
32080,170.271
32081,258.241
32082,210.257
32083,137.285
32084,241.288
32085,066.180
32086,142.283
32087,237.252
32088,345.229
32089,666.223
32090,248.247
32091,257.237
32092,189.283
32093,328.240
32094,178.279
32095,235.259
32096,295.233
32097,208.236
32098,262.264
32099,204.276
32100,164.266
32101,176.270
32102,276.238
32103,190.265
32104,309.237
32105,301.246
32106,234.249
32107,174.273
32108,162.266
32109,276.241
32110,294.251
32111,255.268
32112,208.250
32113,234.260
32114,298.254
32115,253.247
32116,227.253
32117,315.229
32118,194.242
32119,192.278
32120,163.268
32121,196.242
32122,256.257
32123,226.220
32124,262.281
32125,207.251
32126,300.253
32127,241.239
32128,290.245
32129,293.230
32130,655.194
32131,241.226
32132,279.246
32133,304.247
32134,196.250
32135,230.243
32136,198.241
32137,337.225
32138,266.248
32139,283.239
32140,237.240
32141,258.255
32142,241.246
32143,274.235
32144,300.238
32145,266.241
32146,275.254
32147,295.230
32148,198.235
32149,231.270
32150,249.242
32151,360.182
32152,187.260
32153,188.279
32154,241.292
32155,283.280
32156,213.279
32157,190.257
32158,242.238
32159,255.289
32160,199.268
32161,280.243
32162,275.249
32163,343.231
32164,305.254
32165,235.276
32166,216.282
32167,311.253
32168,299.237
32169,216.238
32170,332.240
32171,221.247
32172,285.257
32173,222.273
32174,249.285
32175,211.260
32176,255.247
32177,300.249
32178,432.228
32179,179.266
32180,242.293
32181,144.278
32182,265.265
32183,240.283
32184,217.251
32185,309.219
32186,172.261
32187,286.250
32188,292.241
32189,194.270
32190,233.252
32191,206.257
32192,260.242
32193,253.290
32194,262.257
32195,227.246
32196,202.268
32197,181.265
32198,231.292
32199,205.231
32200,263.238
32201,220.224
32202,181.256
32203,250.279
32204,254.265
32205,057.252
32206,264.265
32207,226.272
32208,290.249
32209,303.237
32210,264.243
32211,266.249
32212,403.238
32213,220.276
32214,276.249
32215,219.262
32216,303.257
32217,231.223
32218,262.242
32219,140.282
32220,266.251
32221,302.252
32222,201.267
32223,217.251
32224,282.282
32225,248.248
32226,405.240
32227,316.250
32228,356.223
32229,307.232
32230,195.283
32231,342.220
32232,162.272
32233,312.228
32234,192.259
32235,262.252
32236,226.244
32237,681.180
32238,325.222
32239,209.266
32240,173.260
32241,440.222
32242,161.272
32243,200.256
32244,245.245
32245,169.266
32246,223.235
32247,217.228
32248,223.268
32249,245.269
32250,213.283
32251,377.180
32252,263.265
32253,212.250
32254,228.275
32255,229.244
32256,353.223
32257,265.280
32258,290.247
32259,331.243
32260,248.248
32261,252.233
32262,273.251
32263,251.236
32264,323.242
32265,167.270
32266,214.261
32267,231.242
32268,264.249
32269,320.232
32270,162.268
32271,197.261
32272,239.293
32273,226.221
32274,238.270
32275,230.252
32276,268.239
32277,059.207
32278,204.272
32279,266.253
32280,240.295
32281,205.276
32282,233.229
32283,191.257
32284,223.269
32285,183.261
32286,267.230
